time,addr,comp,asn,statType,trackinstance,trackowner,length,frameType,slotOffset,frequency,l2Src,rssi,lqi,crc,queuePos,ACK_RX
"2017-04-07 10:51:27,975",1162,9,161385,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,189,15,1,0,0
"2017-04-07 10:51:28,272",b868,9,161398,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,97,1,0,1
"2017-04-07 10:51:29,080",b381,9,161425,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,186,187,1,0,0
"2017-04-07 10:51:29,082",1162,9,161425,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,40,16,054332ff03dab868,189,20,1,0,0
"2017-04-07 10:51:29,086",8772,9,161425,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03d8c280,195,65,1,0,0
"2017-04-07 10:51:30,316",8772,9,161466,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,81,16,054332ff03d8c280,195,114,1,0,0
"2017-04-07 10:51:32,749",c280,9,161547,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff03da8772,194,0,1,0,0
"2017-04-07 10:51:35,847",8772,9,161650,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,62,16,054332ff02dc1162,189,244,1,0,1
"2017-04-07 10:51:37,472",8772,9,161704,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,116,16,054332ff03d8c280,195,244,1,1,1
"2017-04-07 10:51:39,094",b868,9,161758,4,3,054332ff03d8c280,89,IEEE154_TYPE_DATA,170,16,054332ff03da8772,189,97,1,1,1
"2017-04-07 10:51:40,172",b381,9,161791,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,186,15,1,0,0
"2017-04-07 10:51:40,175",8772,9,161791,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03d8c280,195,65,1,1,0
"2017-04-07 10:51:40,176",1162,9,161791,4,0,0000000000000000,32,IEEE154_TYPE_DATA,0,16,054332ff03dab868,189,0,1,0,0
"2017-04-07 10:51:40,415",b868,9,161802,4,3,054332ff02dc1162,89,IEEE154_TYPE_DATA,11,16,054332ff03da8772,188,97,1,0,1
"2017-04-07 10:51:41,289",c280,9,161831,4,0,0000000000000000,32,IEEE154_TYPE_DATA,40,16,054332ff03da8772,193,65,1,0,0
"2017-04-07 10:51:44,951",b381,9,161953,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,180,0,1,0,0
"2017-04-07 10:51:44,953",b868,9,161953,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,189,111,1,0,0
"2017-04-07 10:51:44,955",8772,9,161953,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,189,65,1,0,0
"2017-04-07 10:51:47,541",8772,9,162039,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,45,16,054332ff03d8c280,195,24,1,0,1
"2017-04-07 10:51:48,622",8772,9,162075,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03d8c280,195,0,1,1,0
"2017-04-07 10:51:50,424",b868,9,162135,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,141,16,054332ff03da8772,189,23,1,0,1
"2017-04-07 10:51:55,084",b868,9,162290,4,4,054332ff03dab868,90,IEEE154_TYPE_DATA,93,16,054332ff03d9b381,186,23,1,0,1
"2017-04-07 10:51:56,524",b868,9,162338,4,4,054332ff03dab868,70,IEEE154_TYPE_DATA,141,16,054332ff03da8772,188,187,1,0,1
"2017-04-07 10:51:57,155",b868,9,162359,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,189,0,1,0,0
"2017-04-07 10:51:57,157",b381,9,162359,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,180,64,1,1,0
"2017-04-07 10:51:57,161",8772,9,162359,4,0,0000000000000000,32,IEEE154_TYPE_DATA,162,16,054332ff02dc1162,189,64,1,0,0
"2017-04-07 10:51:57,517",b868,9,162371,4,3,054332ff03da8772,89,IEEE154_TYPE_DATA,174,16,054332ff03da8772,188,97,1,0,1
"2017-04-07 10:51:58,477",b868,9,162400,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,189,31,1,0,0
"2017-04-07 10:51:58,481",1162,9,162400,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,189,172,1,0,0
"2017-04-07 10:51:58,481",b381,9,162400,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03da8772,174,18,1,1,0
"2017-04-07 10:51:58,778",b868,9,162413,4,3,054332ff03d9b381,89,IEEE154_TYPE_DATA,13,16,054332ff03d9b381,186,97,1,0,1
"2017-04-07 10:52:00,823",b381,9,162481,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,186,65,1,0,0
"2017-04-07 10:52:00,824",1162,9,162481,4,0,0000000000000000,32,IEEE154_TYPE_DATA,81,16,054332ff03dab868,190,15,1,0,0
"2017-04-07 10:52:02,027",c280,9,162521,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,121,16,054332ff03dab868,165,20,1,0,0
"2017-04-07 10:52:04,583",b868,9,162603,4,0,0000000000000000,0,IEEE154_TYPE_BEACON,0,16,054332ff03d8c280,165,128,1,0,0
